node,degree_centrality,betweenness,closeness
1241,0.004952947003467063,2.48685704777213e-06,0.31541946570848306
1242,0.02303120356612184,1.1457490055341425e-05,0.31775259678942397
1243,0.02773650321941555,3.336998065392902e-05,0.3177025963808025
1244,0.0029717682020802376,9.043795868607535e-07,0.3152224824355972
1245,0.009905894006934125,4.1680468434041486e-06,0.3176276252654763
1246,0.00866765725606736,1.0884653988440098e-05,0.3157894736842105
1247,0.005943536404160475,9.888385910184275e-07,0.31551804969526487
1248,0.001981178801386825,0.0,0.3151240830341814
1249,0.003714710252600297,3.302351558919482e-07,0.31529632232372923
1250,0.03392768697374938,3.5857249584736246e-05,0.3188566013897663
1251,0.0029717682020802376,0.0,0.3152224824355972
1252,0.0007429420505200594,0.0,0.31500117013807627
1253,0.0007429420505200594,0.0,0.31500117013807627
1254,0.0014858841010401188,0.0,0.3150749063670412
1255,0.03070827142149579,4.5229280144499426e-05,0.31847937534505877
1256,0.033432392273402674,3.6078125668158153e-05,0.3182785528493734
1257,0.013620604259534423,2.123108813583818e-06,0.3162841701261064
1258,0.010401188707280832,2.2389633143104704e-06,0.315962441314554
1259,0.011639425458147598,1.5285169577255992e-05,0.3165569143932267
1260,0.009410599306587419,2.1136670874194354e-06,0.3158635794743429
1261,0.016840019811788013,2.9265667233807483e-05,0.3183287347260544
1262,0.0004952947003467063,0.0,0.3149765990639626
1263,0.0014858841010401188,0.0,0.3150749063670412
1264,0.0012382367508667657,0.0,0.3150503237887181
1265,0.007677067855373947,3.71383480859293e-06,0.3162098668754894
1266,0.0032194155522535907,1.715718844775075e-06,0.31559202813599063
1267,0.029717682020802376,6.845563745148523e-06,0.31790269248937175
1268,0.0027241208519068845,2.447483430089113e-06,0.3166810446239511
1269,0.031203566121842496,2.1457151516274087e-05,0.31805293005671076
1270,0.0004952947003467063,0.0,0.3149765990639626
1271,0.0237741456166419,6.527760468256603e-06,0.3173031588873173
1272,0.020802377414561663,1.9739489395262032e-05,0.3174777891343659
1273,0.0158494304110946,3.307005352435494e-05,0.3182785528493734
1274,0.006191183754333828,0.00023091149902748309,0.33552139592854174
1275,0.014115898959881128,1.6792443562468837e-05,0.31680527224227206
1276,0.0004952947003467063,0.0,0.3149765990639626
1277,0.03070827142149579,7.593843455071566e-05,0.31989226016002537
1278,0.008915304606240713,3.4163995036633183e-06,0.3163337250293772
1279,0.010896483407627538,6.186581998536308e-07,0.3160118954452966
1280,0.018821198613174838,1.4216324739286372e-05,0.31680527224227206
1281,0.010153541357107478,5.446273442655572e-06,0.31765261170547515
1282,0.016840019811788013,1.541294031708883e-05,0.3183287347260544
1283,0.0079247152055473,4.3443433227270956e-05,0.3163337250293772
1284,0.014858841010401188,1.7598647938600885e-05,0.3181281021035216
1285,0.013620604259534423,2.4446351910161505e-06,0.3162841701261064
1286,0.005695889053987122,2.921631214789402e-07,0.31549339792171266
1287,0.016344725111441305,1.4980771622840022e-06,0.3165569143932267
1288,0.022783556215948488,9.511101161564495e-06,0.31720345640219955
1289,0.021050024764735015,0.0006066912750536447,0.336359850062474
1290,0.021545319465081723,2.3198125833435615e-05,0.31760264275601696
1291,0.027984150569588903,1.140622849268008e-05,0.3177275946179873
1292,0.013620604259534423,1.7918713182990137e-06,0.3162841701261064
1293,0.01188707280832095,7.475519139124276e-07,0.31611085016439644
1294,0.005448241703813769,2.9616930490220835e-06,0.31725329981143935
1295,0.0012382367508667657,0.0,0.3150503237887181
1296,0.006191183754333828,3.091352852615898e-06,0.3160118954452966
1297,0.0014858841010401188,0.0,0.3153948293368742
1298,0.017582961862308073,4.9089315342545215e-06,0.3166810446239511
1299,0.007677067855373947,4.7685731845944525e-06,0.3156907200375264
1300,0.007677067855373947,4.329907544561916e-05,0.3363318340829585
1301,0.0014858841010401188,4.964102095694982e-07,0.3150749063670412
1302,0.026498266468548786,1.0839125700942538e-05,0.3175776641761699
1303,0.01188707280832095,4.656778144973577e-06,0.317827626918536
1304,0.009410599306587419,3.3069533638148298e-06,0.3158635794743429
1305,0.025755324418028726,5.330901680295723e-05,0.31775259678942397
1306,0.0064388311045071814,2.349924381427099e-06,0.3155673648015005
1307,0.007677067855373947,0.00015543013772387562,0.3354099177672564
1308,0.004952947003467063,4.139971442423758e-07,0.31541946570848306
1309,0.010648836057454186,3.1676074522913813e-06,0.3177025963808025
1310,0.006686478454680535,6.756596744984213e-07,0.31559202813599063
1311,0.005943536404160475,8.81532558081626e-06,0.3165569143932267
1312,0.01981178801386825,0.0002381619432526038,0.33535420646125735
1313,0.008420009905894007,3.7015828380108714e-05,0.336528044003667
1314,0.0064388311045071814,4.99370096613648e-06,0.3160366283165062
1315,0.010896483407627538,1.1769602141418134e-06,0.3160118954452966
1316,0.0079247152055473,5.392122164915007e-07,0.3157154026583268
1317,0.005200594353640416,0.0006857709708738354,0.33616383616383616
1318,0.010153541357107478,4.063477724194246e-06,0.3181531673495115
1319,0.006686478454680535,2.356041301289744e-07,0.31559202813599063
1320,0.0158494304110946,7.94638526267325e-05,0.3372025052192067
1321,0.006191183754333828,7.130838737213841e-06,0.31554270532155976
1322,0.02228826151560178,2.5739829492169077e-05,0.3175776641761699
1323,0.01906884596334819,9.610717040218945e-06,0.3168301294625343
1324,0.009905894006934125,1.2875210348822563e-05,0.31777760289604157
1325,0.004457652303120356,0.0,0.31537019681349576
1326,0.0004952947003467063,0.0,0.3149765990639626
1327,0.012134720158494303,0.00032881167094395673,0.3342438539855972
1328,0.004952947003467063,0.00022888822967238146,0.33510373443983404
1329,0.033680039623576026,9.701326853584054e-05,0.3193104538984659
1330,0.03021297672114908,2.121415304103429e-05,0.3179527559055118
1331,0.036156513125309556,4.251876950314015e-05,0.3185547491322184
1332,0.010401188707280832,1.4745280756419681e-05,0.31888178156834873
1333,0.008172362555720653,5.018476852382787e-07,0.3157400891391039
1334,0.024764735017335313,0.0005092271808276778,0.33644392601233125
1335,0.0316988608221892,1.6136597975114215e-05,0.31810304080668034
1336,0.013620604259534423,1.3519000413913313e-06,0.3162841701261064
1337,0.008915304606240713,1.802209028154603e-05,0.3158141717503519
1338,0.016840019811788013,0.0003712943052374522,0.3352428393524284
1339,0.024764735017335313,1.2014790414121433e-05,0.3174029240685427
1340,0.015601783060921248,3.75753083631572e-06,0.3164824829532095
1341,0.030460624071322436,1.1470828928147431e-05,0.31797779352704936
1342,0.0024764735017335313,1.8165304268846505e-06,0.31517327505463627
1343,0.009162951956414065,2.9833647460490556e-05,0.31845425867507887
1344,0.022535908865775136,1.56535240282616e-05,0.3177025963808025
1345,0.024021792966815253,2.769334810504802e-05,0.31775259678942397
1346,0.0012382367508667657,0.0,0.3150503237887181
1347,0.01832590391282813,1.012764001018734e-05,0.31675556950109823
1348,0.009162951956414065,7.803926724813812e-06,0.31630894563684786
1349,0.010401188707280832,1.4337580423474612e-05,0.3185296205726907
1350,0.008172362555720653,2.6210411294678824e-06,0.3157400891391039
1351,0.01659237246161466,1.3342031087575078e-06,0.31658173265386125
1352,0.05794947994056463,0.0011546929431844228,0.3391567277003192
1353,0.0007429420505200594,0.0,0.31500117013807627
1354,0.0012382367508667657,0.0,0.3150503237887181
1355,0.009162951956414065,2.0787383684757496e-06,0.31583887368009383
1356,0.004952947003467063,1.757915109413747e-06,0.31541946570848306
1357,0.007677067855373947,1.091581137390325e-05,0.31893215385830503
1358,0.01906884596334819,0.00015070740978842878,0.33776662484316183
1359,0.020802377414561663,2.121673389360566e-05,0.31700423928403204
1360,0.009162951956414065,0.00024483763910646185,0.3358004158004158
1361,0.03392768697374938,0.0022144724863570266,0.3383042895442359
1362,0.0007429420505200594,0.0,0.31500117013807627
1363,0.005200594353640416,2.0537540973508277e-07,0.3154441059292243
1364,0.0029717682020802376,2.477086945751796e-07,0.3152224824355972
1365,0.010401188707280832,9.836209306243163e-07,0.315962441314554
1366,0.016344725111441305,1.3649339809439263e-05,0.3165569143932267
1367,0.04110946012877662,4.3197635945634965e-05,0.319588444796201
1368,0.0024764735017335313,0.0,0.31517327505463627
1369,0.013125309559187715,0.0003757014140914065,0.3354377803621864
1370,0.02773650321941555,1.3641839473813748e-05,0.3177025963808025
1371,0.009162951956414065,2.564039008891925e-05,0.3164824829532095
1372,0.001733531451213472,0.0,0.3150994927818962
1373,0.018078256562654778,2.0815616517540287e-05,0.31845425867507887
1374,0.010401188707280832,9.738452266925163e-05,0.33675256442331747
1375,0.01832590391282813,3.824015384492946e-06,0.31675556950109823
1376,0.04507181773155027,0.0009673700713032397,0.3382192813468465
1377,0.0470529965329371,9.89132774973642e-05,0.3201966537150107
1378,0.0079247152055473,3.9887416508734137e-07,0.3157154026583268
1379,0.01263001485884101,1.358924470964524e-06,0.3161851068827813
1380,0.021050024764735015,5.294001797239061e-06,0.3170291277380859
1381,0.006686478454680535,2.471565025465836e-07,0.31559202813599063
1382,0.010153541357107478,9.575297400156604e-07,0.31765261170547515
1383,0.0009905894006934125,0.0,0.31502574504602904
1384,0.0029717682020802376,9.686597166930006e-06,0.315962441314554
1385,0.003714710252600297,1.4641133453410215e-06,0.3157647794807632
1386,0.00024764735017335313,0.0,0.31495203182279075
1387,0.002228826151560178,2.659340408408026e-07,0.3156660412757974
1388,0.020802377414561663,1.0696309934525666e-05,0.31700423928403204
1389,0.011391778107974244,1.3441000808825042e-06,0.3160613650594865
1390,0.047795938583457154,5.581685834799844e-05,0.3197402803072294
1391,0.0433382862803368,5.335824630520557e-05,0.3192852059777022
1392,0.009162951956414065,5.999260190240853e-06,0.31755268952500787
1393,0.013125309559187715,8.314281038338155e-06,0.31675556950109823
1394,0.0004952947003467063,0.0,0.3149765990639626
1395,0.0004952947003467063,0.0,0.3149765990639626
1396,0.01337295690936107,3.7821624056148852e-06,0.31797779352704936
1397,0.00396235760277365,9.325354779806759e-06,0.3175776641761699
1398,0.010896483407627538,2.036667567106743e-06,0.3160118954452966
1399,0.044081228330856856,4.963853533947522e-05,0.3193609617209744
1400,0.005448241703813769,4.3281774480040495e-07,0.3178776666929072
1401,0.0029717682020802376,5.186862300057612e-07,0.3152224824355972
1402,0.01832590391282813,3.096960085591459e-06,0.31675556950109823
1403,0.002228826151560178,0.0,0.3151486771247951
1404,0.012382367508667657,3.4389015303330953e-06,0.3161603507673035
1405,0.012382367508667657,0.003815951910738123,0.3424936386768448
1406,0.007677067855373947,3.0064395108319232e-06,0.3174029240685427
1407,0.009162951956414065,2.570330654343729e-06,0.3163585083046067
1408,0.008420009905894007,7.899064944590649e-05,0.3354099177672564
1409,0.02625061911837543,2.6526403564718627e-05,0.31755268952500787
1410,0.005200594353640416,2.441448756334064e-05,0.3351315461864055
1411,0.0024764735017335313,0.0,0.31537019681349576
1412,0.005448241703813769,5.722364304435948e-06,0.31588828913400613
1413,0.014858841010401188,6.085380223216433e-06,0.3164080865068171
1414,0.001981178801386825,0.0,0.3151240830341814
1415,0.007429420505200594,5.967568500333097e-06,0.3161355985281453
1416,0.0274888558692422,2.3081992242975783e-05,0.3182033096926714
1417,0.0012382367508667657,4.954173891503592e-07,0.3150503237887181
1418,0.005200594353640416,2.5064530328340085e-06,0.3154441059292243
1419,0.005943536404160475,0.001563922455331843,0.3417400135409614
1420,0.03665180782565626,0.006189981207274924,0.33870156014091596
1421,0.005943536404160475,3.2866128735725435e-05,0.33521500913166197
1422,0.003467062902426944,2.1844434248318187e-06,0.3163585083046067
1423,0.01510648836057454,9.821294302640617e-06,0.31700423928403204
1424,0.0047052996532937095,2.005260860846692e-06,0.3153948293368742
1425,0.008420009905894007,0.00012110432506803572,0.3359400998336107
1426,0.0158494304110946,4.298191259353504e-06,0.31650728954381563
1427,0.016344725111441305,5.160152900587376e-05,0.31953786499960435
1428,0.007181773155027241,9.487908610188982e-06,0.31675556950109823
1429,0.009410599306587419,1.5212069588532925e-05,0.3177275946179873
1430,0.0004952947003467063,0.0,0.3149765990639626
1431,0.05448241703813769,0.00022178558073774387,0.3204253293128075
1432,0.013620604259534423,3.3092816715958923e-06,0.3162841701261064
1433,0.005695889053987122,1.024586145307706e-06,0.31549339792171266
1434,0.003714710252600297,2.002193355422479e-06,0.31564136637223483
1435,0.013868251609707775,0.00010672544094623794,0.3188566013897663
1436,0.007429420505200594,9.579939076536924e-06,0.3164080865068171
1437,0.013868251609707775,3.105145922117326e-05,0.3164576802507837
1438,0.008420009905894007,8.935764711604969e-07,0.3157647794807632
1439,0.005200594353640416,8.541679123282055e-09,0.3154441059292243
1440,0.006934125804853888,0.0001552047877836472,0.33355360978027426
1441,0.00396235760277365,5.006370100445554e-06,0.3156660412757974
1442,0.0012382367508667657,0.0,0.3150503237887181
1443,0.002228826151560178,0.0,0.3151486771247951
1444,0.0079247152055473,1.3702679548280086e-05,0.31665621079046424
1445,0.002228826151560178,8.249092717757567e-07,0.3157647794807632
1446,0.008915304606240713,5.781191498000053e-05,0.33538205980066443
1447,0.03516592372461615,5.137221106356807e-05,0.31845425867507887
1448,0.012877662209014363,1.0252109009932118e-05,0.31680527224227206
1449,0.02228826151560178,9.863584112101168e-06,0.3171536286522149
1450,0.005695889053987122,0.00040736464967891446,0.3417110941863417
1451,0.007677067855373947,2.03492606205077e-06,0.3156907200375264
1452,0.008420009905894007,9.754411044473944e-07,0.3157647794807632
1453,0.006934125804853888,5.700611831402022e-06,0.315616695325934
1454,0.012877662209014363,5.632124983150595e-06,0.3179277222265963
1455,0.0012382367508667657,0.0,0.31675556950109823
1456,0.03268945022288261,1.5286552490695428e-05,0.3182033096926714
1457,0.015354135710747894,3.86283626368762e-06,0.3164576802507837
1458,0.008172362555720653,0.0001481603694314921,0.33352605930453455
1459,0.02526002971768202,3.105190872094646e-05,0.31767760207694123
1460,0.011391778107974244,4.3148189324893315e-05,0.3166810446239511
1461,0.001981178801386825,3.929079480231326e-07,0.3158635794743429
1462,0.020802377414561663,4.1797615507985935e-06,0.31700423928403204
1463,0.0024764735017335313,3.62195836614088e-07,0.31517327505463627
1464,0.0064388311045071814,1.6051322863323369e-06,0.3174278751670466
1465,0.02674591381872214,0.02313521880978186,0.35461491174145954
1466,0.00024764735017335313,0.0,0.31495203182279075
1467,0.03070827142149579,5.8299767407433016e-05,0.31847937534505877
1468,0.007677067855373947,4.914456164308078e-07,0.3156907200375264
1469,0.014115898959881128,2.1123427546686837e-05,0.31680527224227206
1470,0.017582961862308073,1.345948463507752e-05,0.3166810446239511
1471,0.04185240217929668,4.3239805929137897e-05,0.3191338022603335
1472,0.02228826151560178,7.31197012820178e-05,0.3176276252654763
1473,0.01337295690936107,4.4988753585858534e-05,0.31863015860490806
1474,0.0009905894006934125,0.0,0.31502574504602904
1475,0.017830609212481426,5.383904403272429e-05,0.31875592042942846
1476,0.0012382367508667657,1.6983951836565163e-06,0.3153948293368742
1477,0.002228826151560178,9.517862662844724e-07,0.315962441314554
1478,0.004210004952947003,9.766799957535653e-07,0.3153455681374463
1479,0.020802377414561663,1.3529930342300252e-05,0.3175776641761699
1480,0.02303120356612184,7.985849322766808e-05,0.31775259678942397
1481,0.004210004952947003,6.077425756144453e-07,0.3153455681374463
1482,0.012134720158494303,1.268808201693228e-05,0.3161355985281453
1483,0.0237741456166419,0.0007757106384332777,0.33493696084936964
1484,0.005448241703813769,1.9354692428213987e-06,0.31546875
1485,0.011639425458147598,0.00013894792455905607,0.33443763458671527
1486,0.0012382367508667657,0.0,0.31537019681349576
1487,0.015601783060921248,7.301677370941177e-05,0.3198669201520912
1488,0.033432392273402674,3.2235891826083894e-05,0.3182785528493734
1489,0.005448241703813769,1.4472446753260986e-07,0.31546875
1490,0.002228826151560178,0.0,0.3171287206471374
1491,0.03095591877166914,1.1447332506891982e-05,0.31802788060171694
1492,0.0032194155522535907,3.6627465559123588e-06,0.31695447409733124
1493,0.0064388311045071814,2.1614130412663883e-07,0.3155673648015005
1494,0.0064388311045071814,0.00010038611825826322,0.3352706741946197
1495,0.01659237246161466,1.8133663305478466e-05,0.31830364180986914
1496,0.01188707280832095,9.404527123781543e-06,0.31658173265386125
1497,0.007181773155027241,7.719074749047501e-06,0.31564136637223483
1498,0.0014858841010401188,3.0550738997605485e-07,0.3150749063670412
1499,0.0029717682020802376,0.0,0.3152224824355972
1500,0.007181773155027241,3.2671917743995656e-06,0.31564136637223483
1501,0.004457652303120356,0.0,0.31537019681349576
1502,0.01733531451213472,1.7628115924759915e-05,0.31665621079046424
1503,0.006934125804853888,1.4287135797106513e-06,0.315616695325934
1504,0.014363546310054482,1.8020846435207196e-05,0.3163585083046067
1505,0.014611193660227836,0.004063916290599176,0.34275528393175453
1506,0.001981178801386825,1.6604648757237313e-08,0.31690472453304036
1507,0.009162951956414065,8.523950969483815e-06,0.31630894563684786
1508,0.008172362555720653,1.2746930224594747e-06,0.31745283018867926
1509,0.03244180287270926,0.0005523835082726836,0.3367806505421184
1510,0.0009905894006934125,0.0,0.31502574504602904
1511,0.007429420505200594,0.00014064701897201294,0.33566084788029926
1512,0.008420009905894007,3.94630779673763e-05,0.33582834331337325
1513,0.012877662209014363,0.000318223685223758,0.3345761869251802
1514,0.00866765725606736,1.127400935579096e-05,0.31893215385830503
1515,0.017087667161961365,2.562435718223189e-05,0.3186804514245127
1516,0.03937592867756315,2.025660773695013e-05,0.31888178156834873
1517,0.008915304606240713,5.494298451167373e-07,0.3158141717503519
1518,0.003467062902426944,0.0006598346229483747,0.33493696084936964
1519,0.008172362555720653,1.499544327816298e-05,0.31660655480633526
1520,0.028974739970282316,3.028097965977451e-05,0.317827626918536
1521,0.0014858841010401188,0.0,0.3150749063670412
1522,0.03863298662704309,0.0005656476741354379,0.33694926568758343
1523,0.017087667161961365,0.00016666337115318273,0.334520752216055
1524,0.010153541357107478,4.314290423127523e-07,0.315937720053204
1525,0.014115898959881128,1.545022087471469e-05,0.3163337250293772
1526,0.005448241703813769,1.2821787700717982e-06,0.3163585083046067
1527,0.0029717682020802376,5.311206834615307e-06,0.3155673648015005
1528,0.01733531451213472,5.8462924855838984e-05,0.3178026129387691
1529,0.010401188707280832,4.002897667203152e-05,0.3176276252654763
1530,0.026002971768202078,1.1334615880976204e-05,0.31752771880160413
1531,0.005448241703813769,8.978623556280232e-06,0.31546875
1532,0.009658246656760773,2.151357011226327e-06,0.31588828913400613
1533,0.00866765725606736,8.199316499938493e-06,0.315962441314554
1534,0.008172362555720653,0.006335076613084793,0.36460496613995486
1535,0.0158494304110946,1.4945501736965853e-05,0.31650728954381563
1536,0.020307082714214955,0.0007757149315140603,0.33779488037476996
1537,0.0047052996532937095,0.0003415683793856958,0.33507592730893704
1538,0.017830609212481426,7.003476458950913e-06,0.31670588235294117
1539,0.0195641406636949,4.740173314040692e-06,0.31687985560699994
1540,0.017087667161961365,0.0005413590082909472,0.33510373443983404
1541,0.008172362555720653,3.881670712007895e-06,0.3157400891391039
1542,0.013620604259534423,2.9246417285152807e-06,0.3162841701261064
1543,0.008172362555720653,4.6416252733623355e-06,0.3182033096926714
1544,0.003714710252600297,8.45364804434202e-06,0.3157647794807632
1545,0.010648836057454186,0.0002610937860095606,0.33694926568758343
1546,0.0007429420505200594,0.0,0.31500117013807627
1547,0.03021297672114908,1.010711891174864e-05,0.3179527559055118
1548,0.009410599306587419,7.3111702491430795e-06,0.3163337250293772
1549,0.012134720158494303,0.00023882037931889505,0.33627581612258495
1550,0.009410599306587419,8.373495066091509e-07,0.3158635794743429
1551,0.04234769687964338,6.332655309767051e-05,0.3191842542091534
1552,0.001733531451213472,9.466010828408648e-07,0.3160118954452966
1553,0.009162951956414065,0.0012913235995670172,0.3355771628022937
1554,0.0396235760277365,3.447035364352737e-05,0.3189069657242142
1555,0.00866765725606736,0.00021460054923153432,0.3359400998336107
1556,0.006191183754333828,5.123903156725637e-07,0.31554270532155976
1557,0.037394749876176324,3.977275260096609e-05,0.3192094861660079
1558,0.0004952947003467063,0.0,0.3149765990639626
1559,0.04606240713224368,5.133232867594091e-05,0.31956315289648624
1560,0.00024764735017335313,0.0,0.31495203182279075
1561,0.006191183754333828,1.0485864535689962e-05,0.3162841701261064
1562,0.0024764735017335313,0.0,0.31517327505463627
1563,0.02773650321941555,1.2891074143707859e-05,0.3177025963808025
1564,0.00396235760277365,2.5826992757882034e-06,0.3156660412757974
1565,0.010896483407627538,5.767544150031616e-06,0.3183287347260544
1566,0.004952947003467063,3.7781171296157676e-06,0.31541946570848306
1567,0.008172362555720653,0.00013550190993559367,0.33546564758660796
1568,0.007181773155027241,1.6893305291412272e-07,0.31564136637223483
1569,0.01188707280832095,1.2541291318452633e-05,0.31611085016439644
1570,0.03070827142149579,3.135511287936223e-05,0.3180028350921405
1571,0.014858841010401188,9.267672895384357e-06,0.3164080865068171
1572,0.010648836057454186,1.7640024906231703e-06,0.31598716644494873
1573,0.022040614165428428,4.405447902194014e-05,0.3177275946179873
1574,0.01659237246161466,0.00022771417828929786,0.3375125376128385
1575,0.004952947003467063,3.0778485819357757e-06,0.31541946570848306
1576,0.016344725111441305,9.613287600165902e-06,0.3169793547374205
1577,0.04210004952947003,0.04130957838805482,0.35718708536045995
1578,0.008915304606240713,3.1098077330921117e-06,0.316383295463449
1579,0.0012382367508667657,0.0,0.3150503237887181
1580,0.02055473006438831,1.0693656332407533e-05,0.3169793547374205
1581,0.00024764735017335313,0.0,0.31495203182279075
1582,0.010153541357107478,2.89501716035767e-06,0.31765261170547515
1583,0.024021792966815253,2.7789595502193853e-05,0.31732809430255404
1584,0.05225359088657751,0.00026581526044555865,0.3212921705919796
1585,0.004952947003467063,1.3209072085659306e-05,0.3157647794807632
1586,0.0007429420505200594,0.0,0.31500117013807627
1587,0.013125309559187715,1.960667283539588e-06,0.3162346307463388
1588,0.005695889053987122,2.5180074514500926e-05,0.3351871835311696
1589,0.050767706785537395,5.445164858300957e-05,0.3200443845605136
1590,0.021792966815255076,0.00036814375737447377,0.3355771628022937
1591,0.02352649826646855,4.18781154648263e-05,0.3172782273905869
1592,0.006191183754333828,2.354001046555024e-07,0.31554270532155976
1593,0.0079247152055473,0.0006141888855403214,0.33627581612258495
1594,0.00396235760277365,8.001621261139831e-06,0.31546875
1595,0.009658246656760773,3.393772170025232e-06,0.31775259678942397
1596,0.01906884596334819,7.186474781132494e-06,0.3168301294625343
1597,0.02773650321941555,1.3995484700466924e-05,0.3177025963808025
1598,0.033680039623576026,7.446434678412943e-05,0.3194114855244423
1599,0.0027241208519068845,0.0,0.3151978768246039
1600,0.028974739970282316,2.6740455905987304e-05,0.3183538315988647
1601,0.0079247152055473,4.2898282512210043e-07,0.3157154026583268
1602,0.0029717682020802376,4.683452813213825e-07,0.3152224824355972
1603,0.0359088657751362,1.7341488147361307e-05,0.3185296205726907
1604,0.03665180782565626,0.0001010350063914677,0.3197149643705463
1605,0.02228826151560178,9.891903966673502e-06,0.3171536286522149
1606,0.007677067855373947,4.753891029933551e-07,0.31802788060171694
1607,0.0012382367508667657,0.0,0.3150503237887181
1608,0.028974739970282316,3.212801832634986e-05,0.317827626918536
1609,0.022783556215948488,1.875048698102171e-05,0.3177275946179873
1610,0.04432887568103021,4.12278756078236e-05,0.3193862216246144
1611,0.017830609212481426,4.5715795836332495e-05,0.3184291459664064
1612,0.0470529965329371,9.18998881221339e-05,0.32014588123364784
1613,0.04507181773155027,8.555512283305436e-05,0.3194620253164557
1614,0.017582961862308073,1.4141947018474328e-05,0.3171536286522149
1615,0.005943536404160475,2.5741416458168856e-06,0.31551804969526487
1616,0.012382367508667657,8.856278757317125e-06,0.3196896524424036
1617,0.028974739970282316,0.0005133578315105762,0.33585627547201197
1618,0.005943536404160475,0.000220514048585477,0.3349647449191207
1619,0.028231797919762255,8.582409163511324e-06,0.31775259678942397
1620,0.0316988608221892,8.9748163358402e-05,0.3196643445218493
1621,0.046805349182763745,0.0009038551338177783,0.3378796753409756
1622,0.043833580980683504,9.533813885809675e-05,0.3198162521780453
1623,0.024764735017335313,8.590092558708449e-06,0.3174029240685427
1624,0.00866765725606736,7.815993591022713e-06,0.3157894736842105
1625,0.006191183754333828,1.0314338988243868e-06,0.3173031588873173
1626,0.009162951956414065,0.00016030387967508358,0.3336362885235066
1627,0.0007429420505200594,0.0,0.31500117013807627
1628,0.020307082714214955,2.2087706592201156e-05,0.31752771880160413
1629,0.005448241703813769,6.680529662029733e-07,0.31546875
1630,0.01659237246161466,7.66737903283438e-05,0.31857988165680473
1631,0.002228826151560178,0.0,0.3170789163722026
1632,0.0195641406636949,1.2045283516677778e-05,0.31687985560699994
1633,0.005695889053987122,2.8143915408735937e-06,0.31549339792171266
1634,0.009410599306587419,4.814976003498093e-06,0.3158635794743429
1635,0.008420009905894007,2.2733967063671717e-06,0.3157647794807632
1636,0.01906884596334819,2.1275437983530007e-05,0.3168301294625343
1637,0.02451708766716196,4.1333716126453756e-05,0.317852644836272
1638,0.008420009905894007,1.299613108732213e-06,0.3174777891343659
1639,0.019316493313521546,2.5885774368899292e-05,0.31732809430255404
1640,0.001981178801386825,0.0,0.3151240830341814
1641,0.003467062902426944,4.730860750182028e-06,0.31527170518425984
1642,0.006934125804853888,0.0015217875021709842,0.3418557399254995
1643,0.024764735017335313,9.24516541488398e-06,0.3174029240685427
1644,0.017087667161961365,1.2368128352589846e-05,0.3171536286522149
1645,0.013868251609707775,1.8318212321395356e-05,0.3197149643705463
1646,0.004457652303120356,0.0,0.31537019681349576
1647,0.012382367508667657,7.32921166263038e-06,0.3167307239783512
1648,0.006191183754333828,1.6942431348307426e-07,0.31554270532155976
1649,0.00866765725606736,1.4889363788215795e-06,0.3157894736842105
1650,0.005200594353640416,1.0526784681478762e-05,0.3158635794743429
1651,0.0009905894006934125,0.0,0.31502574504602904
1652,0.020059435364041603,5.145465539972879e-06,0.3169295973628444
1653,0.01832590391282813,4.024968857678886e-06,0.31675556950109823
1654,0.001733531451213472,4.0901560958248e-07,0.31680527224227206
1655,0.013868251609707775,2.8080696182817375e-06,0.31630894563684786
1656,0.008420009905894007,0.001998992906614329,0.3420294765373539
1657,0.0012382367508667657,0.0,0.3150503237887181
1658,0.0047052996532937095,2.192148389138447e-06,0.3163337250293772
1659,0.020307082714214955,5.5987839770832e-06,0.31695447409733124
1660,0.005943536404160475,4.680068849658044e-06,0.3172283761489512
1661,0.01981178801386825,1.670497514068225e-05,0.31863015860490806
1662,0.036156513125309556,2.5938711361411523e-05,0.3185547491322184
1663,0.058197127290737984,0.0011796030331678138,0.3391852162956741
1664,0.0014858841010401188,7.431260837255388e-07,0.3150749063670412
1665,0.03145121347201585,2.2402328229558e-05,0.3180779834580543
1666,0.008915304606240713,0.0059095260609007836,0.3647037572254335
1667,0.006686478454680535,5.366856488390197e-06,0.31559202813599063
1668,0.03021297672114908,1.1235701442895462e-05,0.3179527559055118
1669,0.03392768697374938,2.5199558356448097e-05,0.3183287347260544
1670,0.0027241208519068845,2.518371728180993e-06,0.31554270532155976
1671,0.0079247152055473,1.1596145677863743e-05,0.31717854057026157
1672,0.006191183754333828,1.8337419919802997e-06,0.31554270532155976
1673,0.009905894006934125,8.175798473875747e-06,0.3192599620493359
1674,0.006191183754333828,1.985393214665183e-05,0.317353033637221
1675,0.028974739970282316,2.9992814698030182e-05,0.317827626918536
1676,0.00396235760277365,5.758422899864565e-07,0.31532094330782445
1677,0.008915304606240713,3.7584967517604423e-06,0.318378932429236
1678,0.004457652303120356,1.6455830552084936e-05,0.315937720053204
1679,0.006686478454680535,2.1977640093425284e-06,0.31810304080668034
1680,0.01510648836057454,2.6455898122725018e-05,0.31847937534505877
1681,0.006191183754333828,2.4239209520314605e-06,0.3160118954452966
1682,0.009410599306587419,7.738461646512856e-06,0.3175776641761699
1683,0.030460624071322436,5.890258267469294e-05,0.31797779352704936
1685,0.02303120356612184,1.4653545961977566e-05,0.3172283761489512
1686,0.00866765725606736,6.897243016421839e-06,0.3157894736842105
